ZZ_APP_ID,ZZ_CIN_ID,ZZ_ACCT_ID,applic_date,transaction_type,transaction_amount,transaction_narrative,PrimaryCategoryDescription,SubCategoryDescription,VendorDescription,RecurrenceEventId,RecurrenceType,merchant_MCC,TRANSACTION_DATE,trans_id_app,Segment,ZZ_JOINT,CIN_M_OR_J,appsubject,cancelled_transaction,trans_id_cin,card_type,Deb_Cred_Flag,Transaction_Description2,MCC_1,MCC_Plus,MCC_AS,MCC_Label,PrimaryCategory_MCC_AS,SubCategory_MCC_AS,Enhance_PrimaryCategory,Enhance_SubCategory
10195,100028,10011530,28/11/2016,S/O,-35,EAST KENT WILLS,Misc Regular Payments,,,,,,03/02/2016,10195|000554,Segment2_MTG,1,M,1,,,,Debit,EAST KENT WILLS,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Misc Regular Payments,
10195,100028,10011530,28/11/2016,DPC,300.46,CALL REF.NO. 0000,Transfers / Other,Bank Transfer,,,,,10/02/2016,10195|000570,Segment2_MTG,1,M,1,,,,Credit,CALL REF.NO. 0000,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Transfers / Other,Bank Transfer
10195,100028,10011530,28/11/2016,D/D,-77.95,PAYPAL PAYMENT,Shopping (Discretionary),E-Commerce Payment System,Paypal,,,,05/05/2016,10195|000811,Segment2_MTG,1,M,1,,,,Debit,PAYPAL PAYMENT,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Shopping (Discretionary),E-Commerce Payment System
10195,100028,10011530,28/11/2016,POS -,-6.99,LOVEFiLM By Post amazon.co.uk,Utilities,"Internet, TV and Phone",Lovefilm,17995505,Monthly,5968,12/05/2016,10195|000827,Segment2_MTG,1,M,1,,,,Debit,LOVEFILM BY POST AMAZON.CO.UK,5968,Personal Services / Miscellaneous,Services|,DIRECT MARKETING – CONTINUITY/SUBSCRIPTION MERCHANT,Services,,Utilities,"Internet, TV and Phone"
10195,100028,10011530,28/11/2016,POS -,-5.2,EBBSFLEET INT STATION DARTFORD,Misc Card Spend,,,,,7523,19/08/2016,10195|001090,Segment2_MTG,1,M,1,,,,Debit,EBBSFLEET INT STATION DARTFORD,7523,"Parking, Toll Taxes and Fuel Expenses",Commuting and travel|Car Parking,AUTOMOBILE PARKING LOTS AND GARAGES,Commuting and travel,Car Parking,Commuting and travel,Car Parking
10195,100028,10011530,28/11/2016,C/L  4,-100,ROYAL BANK   10JAN,Cash Machine,,,,,,11/01/2016,10195|000498,Segment2_MTG,1,M,1,,,,Debit,ROYAL BANK   10JAN,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Cash Machine,
10195,100028,10011530,28/11/2016,POS -,-52.5,TOMMY HILFIGER LONDON E20,Shopping (Fashion),General Fashion,Tommy Hilfiger,,,5691,18/01/2016,10195|000514,Segment2_MTG,1,M,1,,,,Debit,TOMMY HILFIGER LONDON E20,5691,Clothing and Retail,Shopping (Fashion)|General Fashion,MEN’S AND WOMEN’S CLOTHING STORES,Shopping (Fashion),General Fashion,Shopping (Fashion),General Fashion
10195,100028,10011530,28/11/2016,S/O,-2400,JOINT ACCOUNT,Misc Regular Payments,,,17995516,Monthly,,26/01/2016,10195|000534,Segment2_MTG,1,M,1,,,,Debit,JOINT ACCOUNT,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Misc Regular Payments,
10195,100028,10011530,28/11/2016,POS -,-40,APPLE STORE R410 LONDON,Shopping (Discretionary),"Computers, Laptops and Tablets",Apple Store GB,,,5732,01/02/2016,10195|000550,Segment2_MTG,1,M,1,,,,Debit,APPLE STORE R410 LONDON,5732,Shopping Home Products,Shopping (Discretionary)|General Electrical,ELECTRONIC SALES,Shopping (Discretionary),General Electrical,Shopping (Discretionary),"Computers, Laptops and Tablets"
10195,100028,10011530,28/11/2016,DPC,-1300,CALL REF.NO. 0000,Transfers / Other,Bank Transfer,,,,,08/02/2016,10195|000566,Segment2_MTG,1,M,1,,,,Debit,CALL REF.NO. 0000,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Transfers / Other,Bank Transfer
10195,100028,10011530,28/11/2016,POS -,-21.9,PIZZA EXPRESS LONDON,Restaurants and takeaway,Take Away,Pizza Express,,,5812,10/05/2016,10195|000823,Segment2_MTG,1,M,1,,,,Debit,PIZZA EXPRESS LONDON,5812,Eating and Drinking Out,"Restaurants and takeaway|Restaurants, Cafes and Bistros",EATING PLACES AND RESTAURANTS,Restaurants and takeaway,"Restaurants, Cafes and Bistros",Restaurants and takeaway,Take Away
10195,100028,10011530,28/11/2016,POS -,-5.2,EBBSFLEET INT STATION DARTFORD,Misc Card Spend,,,,,7523,16/08/2016,10195|001086,Segment2_MTG,1,M,1,,,,Debit,EBBSFLEET INT STATION DARTFORD,7523,"Parking, Toll Taxes and Fuel Expenses",Commuting and travel|Car Parking,AUTOMOBILE PARKING LOTS AND GARAGES,Commuting and travel,Car Parking,Commuting and travel,Car Parking
10195,100028,10011530,28/11/2016,DPC,504.91,CALL REF.NO. 0000,Transfers / Other,Bank Transfer,,,,,16/05/2016,10195|000839,Segment2_MTG,1,M,1,,,,Credit,CALL REF.NO. 0000,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Transfers / Other,Bank Transfer
10195,100028,10011530,28/11/2016,D/D,-4.49,PAYPAL PAYMENT,Shopping (Discretionary),E-Commerce Payment System,Paypal,,,,14/01/2016,10195|000506,Segment2_MTG,1,M,1,,,,Debit,PAYPAL PAYMENT,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Shopping (Discretionary),E-Commerce Payment System
10195,100028,10011530,28/11/2016,POS -,-20,SKY BETTING AND GAMING LEEDS,Gambling and Betting,"Internet, TV and Phone",Sky,,,7995,25/01/2016,10195|000522,Segment2_MTG,1,M,1,,,,Debit,SKY BETTING AND GAMING LEEDS,7995,Lottery Tickets and Gambling,Gambling and Betting|,"BETTING (INCLUDING LOTTERY TICKETS, CASINO GAMING CHIPS, OFF-TRACK BETTING AND WAGERS)",Gambling and Betting,,Gambling and Betting,"Internet, TV and Phone"
10195,100028,10011530,28/11/2016,POS -,-17.4,LARKFIELD LEISURE CENT AYLESFORD,Personal Healthcare,Gyms And Health Clubs,,,,7999,31/01/2016,10195|000542,Segment2_MTG,1,M,1,,,,Debit,LARKFIELD LEISURE CENT AYLESFORD,7999,Entertainment,Entertainment|,RECREATION SERVICES (NOT ELSEWHERE CLASSIFIED),Entertainment,,Personal Healthcare,Gyms And Health Clubs
10195,100028,10011530,28/11/2016,DPC,1294,TOMLIN M,Transfers / Other,Bank Transfer,,,,,05/02/2016,10195|000558,Segment2_MTG,1,M,1,,,,Credit,TOMLIN M,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Transfers / Other,Bank Transfer
10195,100028,10011530,28/11/2016,D/D,-75,PAYPAL PAYMENT,Shopping (Discretionary),E-Commerce Payment System,Paypal,,,,10/02/2016,10195|000574,Segment2_MTG,1,M,1,,,,Debit,PAYPAL PAYMENT,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Shopping (Discretionary),E-Commerce Payment System
10195,100028,10011530,28/11/2016,DPC,20000,CALL REF.NO. 0000,Transfers / Other,Bank Transfer,,,,,06/05/2016,10195|000815,Segment2_MTG,1,M,1,,,,Credit,CALL REF.NO. 0000,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Transfers / Other,Bank Transfer
10195,100028,10011530,28/11/2016,INT TO,-14.61,21APR A/C 46145370,Bank Charges and Returns,Interest Charge,,17995480,Monthly,,12/05/2016,10195|000831,Segment2_MTG,1,M,1,,,,Debit,21APR A/C 46145370,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Bank Charges and Returns,Interest Charge
10195,100028,10011530,28/11/2016,POS -,-34.19,Shell Chalk Gravesend,Commuting and travel,Fuel,Shell,,,5541,21/08/2016,10195|001094,Segment2_MTG,1,M,1,,,,Debit,SHELL CHALK GRAVESEND,5541,"Parking, Toll Taxes and Fuel Expenses",Commuting and travel|Fuel,SERVICE STATIONS ( WITH OR WITHOUT ANCILLARY SERVICES),Commuting and travel,Fuel,Commuting and travel,Fuel
10195,100028,10011530,28/11/2016,POS -,-23.98,AMAZON UK MARKETPLACE,Amazon All,Amazon,Marketplace,,,5942,07/02/2016,10195|000562,Segment2_MTG,1,M,1,,,,Debit,AMAZON UK MARKETPLACE,5942,Entertainment,"Books, Newspapers and Magazines|General Books",BOOK STORES,"Books, Newspapers and Magazines",General Books,Amazon All,Amazon
10195,100028,10011530,28/11/2016,INT TO,-13.98,21JAN A/C 46145370,Bank Charges and Returns,Interest Charge,,17995480,Monthly,,11/02/2016,10195|000578,Segment2_MTG,1,M,1,,,,Debit,21JAN A/C 46145370,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Bank Charges and Returns,Interest Charge
10195,100028,10011530,28/11/2016,POS -,-30,THE COMBINED SERVICES WEMBLEY,Misc Card Spend,,,,,7523,09/05/2016,10195|000819,Segment2_MTG,1,M,1,,,,Debit,THE COMBINED SERVICES WEMBLEY,7523,"Parking, Toll Taxes and Fuel Expenses",Commuting and travel|Car Parking,AUTOMOBILE PARKING LOTS AND GARAGES,Commuting and travel,Car Parking,Commuting and travel,Car Parking
10195,100028,10011530,28/11/2016,POS -,-20,SKY BETTING AND GAMING LEEDS,Gambling and Betting,"Internet, TV and Phone",Sky,,,7995,15/05/2016,10195|000835,Segment2_MTG,1,M,1,,,,Debit,SKY BETTING AND GAMING LEEDS,7995,Lottery Tickets and Gambling,Gambling and Betting|,"BETTING (INCLUDING LOTTERY TICKETS, CASINO GAMING CHIPS, OFF-TRACK BETTING AND WAGERS)",Gambling and Betting,,Gambling and Betting,"Internet, TV and Phone"
10195,100028,10011530,28/11/2016,POS -,-1.1,Seymour Valentine,Misc Card Spend,,,,,5499,11/12/2015,10195|000420,Segment2_MTG,1,M,1,,,,Debit,SEYMOUR VALENTINE,5499,Grocery Stores and Supermarkets,Shopping (Discretionary)|Newsagents and Convenience Stores,MISC. FOOD STORES – CONVENIENCE STORES AND SPECIALTY MARKETS,Shopping (Discretionary),Newsagents and Convenience Stores,Shopping (Discretionary),Newsagents and Convenience Stores
10195,100028,10011530,28/11/2016,C/L  4,-100,BARCLAYS BNK 16DEC,Cash Machine,,,,,,16/12/2015,10195|000440,Segment2_MTG,1,M,1,,,,Debit,BARCLAYS BNK 16DEC,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Cash Machine,
10195,100028,10011530,28/11/2016,POS -,-27,J. SAINSBURY FENCHURCH ST,Shopping (Household Essentials),General Groceries,Sainsbury's,,,5411,23/12/2015,10195|000456,Segment2_MTG,1,M,1,,,,Debit,J. SAINSBURY FENCHURCH ST,5411,Grocery Stores and Supermarkets,Shopping (Household Essentials)|General Groceries,GROCERY STORES,Shopping (Household Essentials),General Groceries,Shopping (Household Essentials),General Groceries
10195,100028,10011530,28/11/2016,POS -,-13.53,Amazon UK Retail AMAZON.CO.UK,Amazon All,Amazon,Amazon Retail,,,5969,13/12/2015,10195|000428,Segment2_MTG,1,M,1,,,,Debit,AMAZON UK RETAIL AMAZON.CO.UK,5969,Shopping Home Products,Services|,DIRECT MARKETING – NOT ELSEWHERE CLASSIFIED,Services,,Amazon All,Amazon
10195,100028,10011530,28/11/2016,DPC,51.96,CALL REF.NO. 0000,Transfers / Other,Bank Transfer,,,,,14/12/2015,10195|000432,Segment2_MTG,1,M,1,,,,Credit,CALL REF.NO. 0000,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Transfers / Other,Bank Transfer
10195,100028,10011530,28/11/2016,D/D,-54.49,PAYPAL PAYMENT,Shopping (Discretionary),E-Commerce Payment System,Paypal,,,,18/12/2015,10195|000448,Segment2_MTG,1,M,1,,,,Debit,PAYPAL PAYMENT,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Shopping (Discretionary),E-Commerce Payment System
10195,100028,10011530,28/11/2016,POS -,-3.99,ITUNES.COM/BILL ITUNES.COM,Shopping (Discretionary),Music and Downloads,Itunes,,,5735,26/12/2015,10195|000464,Segment2_MTG,1,M,1,,,,Debit,ITUNES.COM/BILL ITUNES.COM,5735,Entertainment,Shopping (Discretionary)|Music and Downloads,RECORD SHOPS,Shopping (Discretionary),Music and Downloads,Shopping (Discretionary),Music and Downloads
10195,100028,10011530,28/11/2016,D/D,-314.2,BMW FINANCIAL SERV,Financial Services,Car Finance,BMW Finance,,,,29/03/2016,10195|000711,Segment2_MTG,1,M,1,,,,Debit,BMW FINANCIAL SERV,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Financial Services,Car Finance
10195,100028,10011530,28/11/2016,CDM,195,560018 04APR 1218,Cash Deposit,,,,,,04/04/2016,10195|000727,Segment2_MTG,1,M,1,,,,Credit,560018 04APR 1218,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Cash Deposit,
10195,100028,10011530,28/11/2016,INT TO,-0.56,22FEB A/C 46145370,Bank Charges and Returns,Interest Charge,,,,,11/04/2016,10195|000743,Segment2_MTG,1,M,1,,,,Debit,22FEB A/C 46145370,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Bank Charges and Returns,Interest Charge
10195,100028,10011530,28/11/2016,DPC,1094.74,CALL REF.NO. 0000,Transfers / Other,Bank Transfer,,,,,15/04/2016,10195|000759,Segment2_MTG,1,M,1,,,,Credit,CALL REF.NO. 0000,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Transfers / Other,Bank Transfer
10195,100028,10011530,28/11/2016,D/D,-76.5,PAYPAL PAYMENT,Shopping (Discretionary),E-Commerce Payment System,Paypal,,,,18/05/2016,10195|000843,Segment2_MTG,1,M,1,,,,Debit,PAYPAL PAYMENT,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Shopping (Discretionary),E-Commerce Payment System
10195,100028,10011530,28/11/2016,C/L  4,-60,NATWEST      08DEC,Cash Machine,,,,,,08/12/2015,10195|000412,Segment2_MTG,1,M,1,,,,Debit,NATWEST      08DEC,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Cash Machine,
10195,100028,10011530,28/11/2016,POS -,0,TfL Travel Charge TFL.gov.uk/CP,Commuting and travel,Trains and coaches,TFL,,,4111,10/12/2015,10195|000416,Segment2_MTG,1,M,1,,,,Debit,TFL TRAVEL CHARGE TFL.GOV.UK/CP,4111,Transport,Commuting and travel|Trains and Coaches,"LOCAL/SUBURBAN COMMUTER PASSENGER TRANSPORTATION – RAILROADS, FERIES, LOCAL WATER TRANSPORTATION.",Commuting and travel,Trains and Coaches,Commuting and travel,Trains and coaches
10195,100028,10011530,28/11/2016,POS -,-8,THAMES CLIPPERS LONDON,Misc Card Spend,,,,,4457,16/12/2015,10195|000436,Segment2_MTG,1,M,1,,,,Debit,THAMES CLIPPERS LONDON,4457,Holiday Expenses,Entertainment|Days Out,BOAT RENTALS AND LEASES,Entertainment,Days Out,Entertainment,Days Out
10195,100028,10011530,28/11/2016,POS -,-165.05,JOHN LEWIS AT HOME NORTHAMPTON,Shopping (Discretionary),Department Stores,John Lewis,,,5311,21/12/2015,10195|000452,Segment2_MTG,1,M,1,,,,Debit,JOHN LEWIS AT HOME NORTHAMPTON,5311,Clothing and Retail,Shopping (Discretionary)|Department Stores,DEPARTMENT STORES,Shopping (Discretionary),Department Stores,Shopping (Discretionary),Department Stores
10195,100028,10011530,28/11/2016,POS -,-30,SKY BETTING AND GAMING LEEDS,Gambling and Betting,"Internet, TV and Phone",Sky,17995483,FortNightly,7995,25/03/2016,10195|000699,Segment2_MTG,1,M,1,,,,Debit,SKY BETTING AND GAMING LEEDS,7995,Lottery Tickets and Gambling,Gambling and Betting|,"BETTING (INCLUDING LOTTERY TICKETS, CASINO GAMING CHIPS, OFF-TRACK BETTING AND WAGERS)",Gambling and Betting,,Gambling and Betting,"Internet, TV and Phone"
10195,100028,10011530,28/11/2016,POS -,-71.04,SPORTSDIRECT.COM LONDON,Shopping (Fashion),Sportswear,Sports Direct,,,5941,29/03/2016,10195|000715,Segment2_MTG,1,M,1,,,,Debit,SPORTSDIRECT.COM LONDON,5941,Clothing and Retail,Shopping (Discretionary)|Sports Equipment,SPORTING GOODS STORES,Shopping (Discretionary),Sports Equipment,Shopping (Fashion),Sportswear
10195,100028,10011530,28/11/2016,POS -,-14.05,NEXT 0484 LONDON,Shopping (Fashion),General Fashion,Next,,,5651,05/04/2016,10195|000731,Segment2_MTG,1,M,1,,,,Debit,NEXT 0484 LONDON,5651,Clothing and Retail,Shopping (Fashion)|General Fashion,FAMILY CLOTHING STORES,Shopping (Fashion),General Fashion,Shopping (Fashion),General Fashion
10195,100028,10011530,28/11/2016,C/L  4,-100,SAINSBURYS   10APR,Cash Machine,,,,,,11/04/2016,10195|000747,Segment2_MTG,1,M,1,,,,Debit,SAINSBURYS   10APR,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Cash Machine,
10195,100028,10011530,28/11/2016,POS -,-39,Amazon EU Slough,Amazon All,Amazon,,,,5969,20/04/2016,10195|000763,Segment2_MTG,1,M,1,,,,Debit,AMAZON EU SLOUGH,5969,Shopping Home Products,Services|,DIRECT MARKETING – NOT ELSEWHERE CLASSIFIED,Services,,Amazon All,Amazon
10195,100028,10011530,28/11/2016,POS -,-20,SKY BETTING AND GAMING LEEDS,Gambling and Betting,"Internet, TV and Phone",Sky,17995483,FortNightly,7995,21/05/2016,10195|000847,Segment2_MTG,1,M,1,,,,Debit,SKY BETTING AND GAMING LEEDS,7995,Lottery Tickets and Gambling,Gambling and Betting|,"BETTING (INCLUDING LOTTERY TICKETS, CASINO GAMING CHIPS, OFF-TRACK BETTING AND WAGERS)",Gambling and Betting,,Gambling and Betting,"Internet, TV and Phone"
10195,100028,10011530,28/11/2016,POS -,-46,HM PASSPORT OFFICE DURHAM,Services,ID Cards,HM Passports,,,9399,27/03/2016,10195|000703,Segment2_MTG,1,M,1,,,,Debit,HM PASSPORT OFFICE DURHAM,9399,Personal Services / Miscellaneous,Services|Government Services,GOVERNMENT SERVICES ( NOT ELSEWHERE CLASSIFIED),Services,Government Services,Services,ID Cards
10195,100028,10011530,28/11/2016,POS -,-50,SKY BETTING AND GAMING LEEDS,Gambling and Betting,"Internet, TV and Phone",Sky,,,7995,31/03/2016,10195|000719,Segment2_MTG,1,M,1,,,,Debit,SKY BETTING AND GAMING LEEDS,7995,Lottery Tickets and Gambling,Gambling and Betting|,"BETTING (INCLUDING LOTTERY TICKETS, CASINO GAMING CHIPS, OFF-TRACK BETTING AND WAGERS)",Gambling and Betting,,Gambling and Betting,"Internet, TV and Phone"
10195,100028,10011530,28/11/2016,DPC,424.1,CALL REF.NO. 0000,Transfers / Other,Bank Transfer,,,,,08/04/2016,10195|000735,Segment2_MTG,1,M,1,,,,Credit,CALL REF.NO. 0000,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Transfers / Other,Bank Transfer
10195,100028,10011530,28/11/2016,D/D,-23.99,PAYPAL PAYMENT,Shopping (Discretionary),E-Commerce Payment System,Paypal,,,,13/04/2016,10195|000751,Segment2_MTG,1,M,1,,,,Debit,PAYPAL PAYMENT,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Shopping (Discretionary),E-Commerce Payment System
10195,100028,10011530,28/11/2016,POS -,-35.4,B & Q SUPERCENTRE GRAVESEND,Shopping (Home),Home Improvements,B&Q (diy.com),,,5211,06/01/2016,10195|000488,Segment2_MTG,1,M,1,,,,Debit,B & Q SUPERCENTRE GRAVESEND,5211,Shopping Home Products,Shopping (Home)|Home Improvements,LUMBER AND BUILDING MATERIALS STORES,Shopping (Home),Home Improvements,Shopping (Home),Home Improvements
10195,100028,10011530,28/11/2016,POS -,-125,DECORUM 2014 LTD,Misc Card Spend,,,,,8999,20/04/2016,10195|000767,Segment2_MTG,1,M,1,,,,Debit,DECORUM 2014 LTD,8999,Commercial,Services|,PROFESSIONAL SERVICES ( NOT ELSEWHERE DEFINED),Services,,Services,
10195,100028,10011530,28/11/2016,POS -,-1,SAINSBURYS PEPPER HILL GRAVESEND,Shopping (Household Essentials),General Groceries,Sainsbury's,,,5542,26/04/2016,10195|000787,Segment2_MTG,1,M,1,,,,Debit,SAINSBURYS PEPPER HILL GRAVESEND,5542,"Parking, Toll Taxes and Fuel Expenses",Commuting and travel|Fuel,AUTOMATED FUEL DISPENSERS,Commuting and travel,Fuel,Shopping (Household Essentials),General Groceries
10195,100028,10011530,28/11/2016,POS -,-64.15,TESCO PFS 5424 STROOD,Commuting and travel,Fuel,Tesco Fuel,,,5541,02/05/2016,10195|000803,Segment2_MTG,1,M,1,,,,Debit,TESCO PFS 5424 STROOD,5541,"Parking, Toll Taxes and Fuel Expenses",Commuting and travel|Fuel,SERVICE STATIONS ( WITH OR WITHOUT ANCILLARY SERVICES),Commuting and travel,Fuel,Commuting and travel,Fuel
10195,100028,10011530,28/11/2016,D/D,-11.37,DVLA-LY15CXR,Automotive,Road Tax,DVLA,17995523,FirstWorkingDay,,01/08/2016,10195|001044,Segment2_MTG,1,M,1,,,,Debit,DVLA-LY15CXR,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Automotive,Road Tax
10195,100028,10011530,28/11/2016,CHG TO,-24,20NOV A/C 46145370,Bank Charges and Returns,Account Charges,,17995496,Monthly,,11/12/2015,10195|000424,Segment2_MTG,1,M,1,,,,Debit,20NOV A/C 46145370,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Bank Charges and Returns,Account Charges
10195,100028,10011530,28/11/2016,C/L  4,-100,BARCLAYS BNK 17DEC,Cash Machine,,,,,,17/12/2015,10195|000444,Segment2_MTG,1,M,1,,,,Debit,BARCLAYS BNK 17DEC,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Cash Machine,
10195,100028,10011530,28/11/2016,D/D,-9.99,PAYPAL PAYMENT,Shopping (Discretionary),E-Commerce Payment System,Paypal,,,,23/12/2015,10195|000460,Segment2_MTG,1,M,1,,,,Debit,PAYPAL PAYMENT,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Shopping (Discretionary),E-Commerce Payment System
10195,100028,10011530,28/11/2016,D/D,-26.94,DIRECT LINE INS,Insurance,General Insurance,Direct Line,17995500,Monthly,,29/03/2016,10195|000707,Segment2_MTG,1,M,1,,,,Debit,DIRECT LINE INS,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Insurance,General Insurance
10195,100028,10011530,28/11/2016,POS -,-5,SKY BETTING AND GAMING LEEDS,Gambling and Betting,"Internet, TV and Phone",Sky,,,7995,02/04/2016,10195|000723,Segment2_MTG,1,M,1,,,,Debit,SKY BETTING AND GAMING LEEDS,7995,Lottery Tickets and Gambling,Gambling and Betting|,"BETTING (INCLUDING LOTTERY TICKETS, CASINO GAMING CHIPS, OFF-TRACK BETTING AND WAGERS)",Gambling and Betting,,Gambling and Betting,"Internet, TV and Phone"
10195,100028,10011530,28/11/2016,POS -,-30,SKY BETTING AND GAMING LEEDS,Gambling and Betting,"Internet, TV and Phone",Sky,17995483,FortNightly,7995,09/04/2016,10195|000739,Segment2_MTG,1,M,1,,,,Debit,SKY BETTING AND GAMING LEEDS,7995,Lottery Tickets and Gambling,Gambling and Betting|,"BETTING (INCLUDING LOTTERY TICKETS, CASINO GAMING CHIPS, OFF-TRACK BETTING AND WAGERS)",Gambling and Betting,,Gambling and Betting,"Internet, TV and Phone"
10195,100028,10011530,28/11/2016,POS -,-32.57,Amazon EU Slough,Amazon All,Amazon,,17995526,SecondDayOfType,5969,14/04/2016,10195|000755,Segment2_MTG,1,M,1,,,,Debit,AMAZON EU SLOUGH,5969,Shopping Home Products,Services|,DIRECT MARKETING – NOT ELSEWHERE CLASSIFIED,Services,,Amazon All,Amazon
10195,100028,10011530,28/11/2016,C/L  4,-269.52,LINK     CUR 22APR,Cash Machine,,,,,,22/04/2016,10195|000771,Segment2_MTG,1,M,1,,,,Debit,LINK     CUR 22APR,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Cash Machine,
10195,100028,10011530,28/11/2016,C/L  4,-100,BARCLAYS BNK 26DEC,Cash Machine,,,17995491,FirstDayOfType,,29/12/2015,10195|000468,Segment2_MTG,1,M,1,,,,Debit,BARCLAYS BNK 26DEC,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Cash Machine,
10195,100028,10011530,28/11/2016,D/D,-15.75,DVLA-GV09VJG,Automotive,Road Tax,DVLA,17995487,FirstWorkingDay,,04/01/2016,10195|000484,Segment2_MTG,1,M,1,,,,Debit,DVLA-GV09VJG,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Automotive,Road Tax
